Date,Plant,Machine,Downtime_Hours,Downtime_Reason
2026-04-15,Plant B,M-02,2.5384694367726315,Operator Issue
2026-04-15,Plant B,M-03,2.1461912418748925,Electrical Failure
2026-04-15,Plant B,M-03,1.0628404611223647,Electrical Failure
2026-04-15,Plant B,M-03,1.2308815236345407,Material Shortage
2026-04-15,Plant B,M-04,5.476681030254762,Electrical Failure
2026-04-15,Plant B,M-04,6.173970860755343,Changeover
2026-04-15,Plant B,M-04,7.7404565384675585,Changeover
2026-04-15,Plant B,M-05,2.1623326039588986,Material Shortage
2026-04-15,Plant B,M-05,2.1426851326391607,Electrical Failure
2026-04-15,Plant B,M-05,1.205134275490644,Maintenance
2026-04-15,Plant C,M-01,2.763165310009318,Mechanical Failure
2026-04-15,Plant C,M-01,1.821705239267156,Mechanical Failure
2026-04-15,Plant C,M-01,1.9433594146230584,Operator Issue
2026-04-15,Plant C,M-02,1.5970182434885687,Electrical Failure
2026-04-15,Plant C,M-02,0.9479219917782871,Operator Issue
2026-04-15,Plant C,M-02,1.4444335622988005,Mechanical Failure
2026-04-15,Plant C,M-03,0.8007783605622565,Changeover
2026-04-15,Plant C,M-03,1.5170126228426886,Material Shortage
2026-04-15,Plant C,M-03,0.7710570589291881,Electrical Failure
2026-04-15,Plant C,M-04,1.0639287031789373,Changeover
2026-04-15,Plant C,M-04,3.3383052195315956,Electrical Failure
2026-04-15,Plant C,M-04,1.1546643082822847,Electrical Failure
2026-04-15,Plant C,M-05,1.9712955876004936,Mechanical Failure
2026-04-15,Plant C,M-05,0.6102436878946567,Operator Issue
2026-04-15,Plant C,M-05,3.454690260226689,Maintenance
2026-04-16,Plant A,M-01,1.000204363664078,Operator Issue
2026-04-16,Plant A,M-01,2.750866989492419,Maintenance
2026-04-16,Plant A,M-01,3.3408884626959994,Material Shortage
2026-04-16,Plant A,M-02,0.7474816024048179,Changeover
2026-04-16,Plant A,M-02,2.1609660132961057,Maintenance
2026-04-16,Plant A,M-02,3.2567319343215075,Mechanical Failure
2026-04-16,Plant A,M-03,3.272755402767639,Material Shortage
2026-04-16,Plant A,M-03,2.6843419831130033,Changeover
2026-04-16,Plant A,M-03,1.838958966325646,Operator Issue
2026-04-16,Plant A,M-04,1.4308342737006878,Material Shortage
2026-04-16,Plant A,M-04,0.6961349810998695,Maintenance
2026-04-16,Plant A,M-04,1.8026020771563644,Maintenance
2026-04-16,Plant A,M-05,0.8162770237411896,Maintenance
2026-04-16,Plant A,M-05,2.517728036665698,Maintenance
2026-04-16,Plant A,M-05,1.190065385677976,Material Shortage
2026-04-16,Plant B,M-01,1.174846444216497,Electrical Failure
2026-04-16,Plant B,M-01,1.3308232998163394,Electrical Failure
2026-04-16,Plant B,M-01,0.9941477280283146,Electrical Failure
2026-04-16,Plant B,M-02,3.3809955301389314,Mechanical Failure
2026-04-16,Plant B,M-02,0.6055829258244857,Operator Issue
2026-04-16,Plant B,M-02,0.5685281027427895,Maintenance
2026-04-16,Plant B,M-03,1.7219454930424796,Maintenance
2026-04-16,Plant B,M-03,2.1396365217949542,Mechanical Failure
2026-04-16,Plant B,M-03,1.4880007385360325,Maintenance
2026-04-16,Plant B,M-04,4.528716903041341,Mechanical Failure
2026-04-16,Plant B,M-04,5.186149091944065,Operator Issue
2026-04-16,Plant B,M-04,5.0958516773224645,Mechanical Failure
2026-04-16,Plant B,M-05,2.626753722621802,Material Shortage
2026-04-16,Plant B,M-05,2.886289467298486,Changeover
2026-04-16,Plant B,M-05,1.644407184308042,Mechanical Failure
2026-04-16,Plant C,M-01,0.9900742580251269,Maintenance
2026-04-16,Plant C,M-01,0.27770929335504524,Electrical Failure
2026-04-16,Plant C,M-01,2.970429164641102,Changeover
2026-04-16,Plant C,M-02,3.0416194722896805,Changeover
2026-04-16,Plant C,M-02,1.6793611058760511,Electrical Failure
2026-04-16,Plant C,M-02,0.6499244129051652,Mechanical Failure
2026-04-16,Plant C,M-03,2.771843736479713,Maintenance
2026-04-16,Plant C,M-03,2.6915633535331045,Electrical Failure
2026-04-16,Plant C,M-03,3.299750604662435,Changeover
2026-04-16,Plant C,M-04,1.8804559179169227,Operator Issue
2026-04-16,Plant C,M-04,1.9295579337302562,Operator Issue
2026-04-16,Plant C,M-04,2.5690978979550447,Electrical Failure
2026-04-16,Plant C,M-05,1.2338647488521106,Mechanical Failure
2026-04-16,Plant C,M-05,1.3332412709682406,Operator Issue
2026-04-16,Plant C,M-05,2.2628240218227083,Changeover
2026-04-17,Plant A,M-01,0.5320711699636793,Electrical Failure
2026-04-17,Plant A,M-01,1.7014702306430243,Electrical Failure
2026-04-17,Plant A,M-01,3.134460537916982,Mechanical Failure
2026-04-17,Plant A,M-02,2.331470907307299,Operator Issue
2026-04-17,Plant A,M-02,0.3987936396286622,Maintenance
2026-04-17,Plant A,M-02,0.546008842311497,Maintenance
2026-04-17,Plant A,M-03,3.486572847463539,Operator Issue
2026-04-17,Plant A,M-03,3.0883850727565347,Material Shortage
2026-04-17,Plant A,M-03,1.6994251243076193,Material Shortage
2026-04-17,Plant A,M-04,1.2038691332058327,Operator Issue
2026-04-17,Plant A,M-04,2.086749102235239,Operator Issue
2026-04-17,Plant A,M-04,1.482537486422055,Electrical Failure
2026-04-17,Plant A,M-05,2.902317501445216,Maintenance
2026-04-17,Plant A,M-05,0.8092867786294176,Mechanical Failure
2026-04-17,Plant A,M-05,2.6529923967415554,Material Shortage
2026-04-17,Plant B,M-01,1.3413957055430201,Material Shortage
2026-04-17,Plant B,M-01,0.28908677279216644,Material Shortage
2026-04-17,Plant B,M-01,1.8608131756246682,Electrical Failure
2026-04-17,Plant B,M-02,3.0225618804413146,Material Shortage
2026-04-17,Plant B,M-02,0.6684949715524252,Electrical Failure
2026-04-17,Plant B,M-02,0.3869073472992171,Electrical Failure
2026-04-17,Plant B,M-03,1.7897554636640232,Changeover
2026-04-17,Plant B,M-03,2.2378378229730838,Electrical Failure
2026-04-17,Plant B,M-03,2.166055635035439,Operator Issue
2026-04-17,Plant B,M-04,5.958917717125454,Maintenance
2026-04-17,Plant B,M-04,6.78026242424822,Material Shortage
2026-04-17,Plant B,M-04,5.664546792817304,Electrical Failure
2026-04-17,Plant B,M-05,3.36009523997304,Material Shortage
2026-04-17,Plant B,M-05,2.234639673574622,Maintenance
2026-04-17,Plant B,M-05,3.4655754280953484,Electrical Failure
2026-04-17,Plant C,M-01,0.8206491915336911,Changeover
2026-04-17,Plant C,M-01,2.6642258951465805,Operator Issue
2026-04-17,Plant C,M-01,0.8071242804316903,Operator Issue
2026-04-17,Plant C,M-02,0.6875446665787164,Maintenance
2026-04-17,Plant C,M-02,2.740351460840681,Changeover
2026-04-17,Plant C,M-02,2.215818243170443,Changeover
2026-04-17,Plant C,M-03,3.360182770798724,Changeover
2026-04-17,Plant C,M-03,3.249062648188026,Changeover
2026-04-17,Plant C,M-03,2.7985061840939944,Changeover
2026-04-17,Plant C,M-04,3.3472073501392874,Operator Issue
2026-04-17,Plant C,M-04,2.980875915731106,Maintenance
2026-04-17,Plant C,M-04,3.47603272956457,Operator Issue
2026-04-17,Plant C,M-05,2.970054032653525,Mechanical Failure
2026-04-17,Plant C,M-05,0.52456986877748,Operator Issue
2026-04-17,Plant C,M-05,1.085942503406276,Maintenance
2026-04-18,Plant A,M-01,0.9306918963418358,Changeover
2026-04-18,Plant A,M-01,2.415127390472926,Material Shortage
2026-04-18,Plant A,M-01,1.3962367297897753,Mechanical Failure
2026-04-18,Plant A,M-02,0.6954034752253535,Mechanical Failure
2026-04-18,Plant A,M-02,3.487927561765121,Changeover
2026-04-18,Plant A,M-02,2.270308254605056,Maintenance
2026-04-18,Plant A,M-03,0.40554363065422266,Changeover
2026-04-18,Plant A,M-03,1.521533597500062,Mechanical Failure
2026-04-18,Plant A,M-03,0.6276650470549904,Electrical Failure
2026-04-18,Plant A,M-04,1.6495307030778126,Electrical Failure
2026-04-18,Plant A,M-04,0.9914169512976125,Changeover
2026-04-18,Plant A,M-04,3.280566384864022,Changeover
2026-04-18,Plant A,M-05,1.7760317920823274,Maintenance
2026-04-18,Plant A,M-05,0.4232649400240644,Operator Issue
2026-04-18,Plant A,M-05,2.2694171663683784,Operator Issue
2026-04-18,Plant B,M-01,1.2539622056561701,Material Shortage
2026-04-18,Plant B,M-01,2.721100329330192,Operator Issue
2026-04-18,Plant B,M-01,3.096908995396077,Electrical Failure
2026-04-18,Plant B,M-02,2.785535450238453,Material Shortage
2026-04-18,Plant B,M-02,2.132632879398531,Operator Issue
2026-04-18,Plant B,M-02,1.4370435896139162,Maintenance
2026-04-18,Plant B,M-03,2.296149335832546,Maintenance
2026-04-18,Plant B,M-03,2.9357722424958834,Changeover
2026-04-18,Plant B,M-03,1.8487974365154962,Changeover
2026-04-18,Plant B,M-04,6.704433167463343,Changeover
2026-04-18,Plant B,M-04,5.783683806941508,Material Shortage
2026-04-18,Plant B,M-04,6.165737176123018,Changeover
2026-04-18,Plant B,M-05,0.5688545495234709,Maintenance
2026-04-18,Plant B,M-05,2.780112225456084,Maintenance
2026-04-18,Plant B,M-05,0.5155007376593856,Operator Issue
2026-04-18,Plant C,M-01,1.7543834230653244,Changeover
2026-04-18,Plant C,M-01,1.1109586632452872,Operator Issue
2026-04-18,Plant C,M-01,0.7102237052654519,Changeover
2026-04-18,Plant C,M-02,1.50706975260694,Material Shortage
2026-04-18,Plant C,M-02,2.411670499136126,Changeover
2026-04-18,Plant C,M-02,3.3382320622776023,Electrical Failure
2026-04-18,Plant C,M-03,2.847243734165767,Maintenance
2026-04-18,Plant C,M-03,2.9659854788457682,Material Shortage
2026-04-18,Plant C,M-03,1.594393901938373,Changeover
2026-04-18,Plant C,M-04,3.050352843605189,Changeover
2026-04-18,Plant C,M-04,0.48333994906668126,Maintenance
2026-04-18,Plant C,M-04,0.5858768614602361,Material Shortage
2026-04-18,Plant C,M-05,1.700887755285903,Material Shortage
2026-04-18,Plant C,M-05,2.482819713956803,Changeover
2026-04-18,Plant C,M-05,3.2656260684067733,Maintenance
2026-04-19,Plant A,M-01,0.31355645148493116,Changeover
2026-04-19,Plant A,M-01,1.330969990788766,Maintenance
2026-04-19,Plant A,M-01,1.8251816450467924,Maintenance
2026-04-19,Plant A,M-02,3.0112625368710346,Changeover
2026-04-19,Plant A,M-02,3.486035379982738,Electrical Failure
2026-04-19,Plant A,M-02,2.0795570441942237,Maintenance
2026-04-19,Plant A,M-03,0.3637589827922425,Material Shortage
2026-04-19,Plant A,M-03,0.6797114989605543,Changeover
2026-04-19,Plant A,M-03,0.6543642346758076,Mechanical Failure
2026-04-19,Plant A,M-04,3.4859019230136052,Changeover
2026-04-19,Plant A,M-04,2.7031360292692908,Maintenance
2026-04-19,Plant A,M-04,1.015267703201438,Maintenance
2026-04-19,Plant A,M-05,0.241090581777773,Mechanical Failure
2026-04-19,Plant A,M-05,2.3498175316307295,Material Shortage
2026-04-19,Plant A,M-05,1.362904623692771,Changeover
2026-04-19,Plant B,M-01,2.5798754930559427,Electrical Failure
2026-04-19,Plant B,M-01,3.060884358021136,Electrical Failure
2026-04-19,Plant B,M-01,3.0080477988341427,Material Shortage
2026-04-19,Plant B,M-02,0.7579097750699006,Mechanical Failure
2026-04-19,Plant B,M-02,2.3364955665634883,Electrical Failure
2026-04-19,Plant B,M-02,0.7857297987516656,Maintenance
2026-04-19,Plant B,M-03,1.2230295830807387,Material Shortage
2026-04-19,Plant B,M-03,2.354123608577195,Operator Issue
2026-04-19,Plant B,M-03,3.177840119307365,Operator Issue
2026-04-19,Plant B,M-04,4.751026675619908,Material Shortage
2026-04-19,Plant B,M-04,5.995073612170572,Electrical Failure
2026-04-19,Plant B,M-04,5.692775226014053,Operator Issue
2026-04-19,Plant B,M-05,3.481890085714939,Mechanical Failure
2026-04-19,Plant B,M-05,1.280935278555168,Mechanical Failure
2026-04-19,Plant B,M-05,1.7586077347280276,Electrical Failure
2026-04-19,Plant C,M-01,2.3182363704419666,Operator Issue
2026-04-19,Plant C,M-01,1.7808853127248274,Mechanical Failure
2026-04-19,Plant C,M-01,3.4783227802367778,Electrical Failure
2026-04-19,Plant C,M-02,2.926227212453789,Maintenance
2026-04-19,Plant C,M-02,0.725250351182898,Operator Issue
2026-04-19,Plant C,M-02,2.2200129692174206,Operator Issue
2026-04-19,Plant C,M-03,1.4414476974737394,Electrical Failure
2026-04-19,Plant C,M-03,1.5288381102175308,Operator Issue
2026-04-19,Plant C,M-03,0.6807595145758021,Operator Issue
2026-04-19,Plant C,M-04,2.6917820297863946,Maintenance
2026-04-19,Plant C,M-04,2.1581170485426266,Material Shortage
2026-04-19,Plant C,M-04,0.5544009116365842,Material Shortage
2026-04-19,Plant C,M-05,0.8617327560444781,Electrical Failure
2026-04-19,Plant C,M-05,0.2849154851723742,Maintenance
2026-04-19,Plant C,M-05,2.219113258700277,Operator Issue
2026-04-20,Plant A,M-01,0.23353747756630422,Mechanical Failure
2026-04-20,Plant A,M-01,2.8029439660919886,Operator Issue
2026-04-20,Plant A,M-01,0.8431705334973005,Material Shortage
2026-04-20,Plant A,M-02,0.5621644819427892,Operator Issue
2026-04-20,Plant A,M-02,0.34223176371249286,Maintenance
2026-04-20,Plant A,M-02,2.8353111240917768,Electrical Failure
2026-04-20,Plant A,M-03,0.5367844410695348,Material Shortage
2026-04-20,Plant A,M-03,0.5859692600922894,Material Shortage
2026-04-20,Plant A,M-03,1.0227397259625044,Operator Issue
2026-04-20,Plant A,M-04,1.9513726508288056,Electrical Failure
2026-04-20,Plant A,M-04,1.9490772371576104,Changeover
2026-04-20,Plant A,M-04,2.243691200366586,Mechanical Failure
2026-04-20,Plant A,M-05,2.3652387160065453,Mechanical Failure
2026-04-20,Plant A,M-05,1.5054468048802383,Mechanical Failure
2026-04-20,Plant A,M-05,2.1842715526684033,Mechanical Failure
2026-04-20,Plant B,M-01,2.9538778862546695,Electrical Failure
2026-04-20,Plant B,M-01,1.4600573641560162,Operator Issue
2026-04-20,Plant B,M-01,2.931717402956477,Material Shortage
2026-04-20,Plant B,M-02,2.9918246744688597,Mechanical Failure
2026-04-20,Plant B,M-02,3.2694837103454812,Changeover
2026-04-20,Plant B,M-02,1.2097601681414525,Material Shortage
2026-04-20,Plant B,M-03,1.3459067234855373,Changeover
2026-04-20,Plant B,M-03,2.650074634098447,Changeover
2026-04-20,Plant B,M-03,2.351387682351243,Material Shortage
2026-04-20,Plant B,M-04,5.097985773812788,Mechanical Failure
2026-04-20,Plant B,M-04,7.552445230895243,Electrical Failure
2026-04-20,Plant B,M-04,4.017347295259611,Operator Issue
2026-04-20,Plant B,M-05,1.3576297648870812,Maintenance
2026-04-20,Plant B,M-05,2.4415262027625886,Electrical Failure
2026-04-20,Plant B,M-05,1.8026401572631778,Mechanical Failure
2026-04-20,Plant C,M-01,2.676388030876277,Material Shortage
2026-04-20,Plant C,M-01,0.7217152724912306,Operator Issue
2026-04-20,Plant C,M-01,3.4266527612153115,Material Shortage
2026-04-20,Plant C,M-02,2.3518806672826478,Mechanical Failure
2026-04-20,Plant C,M-02,2.128016059818042,Electrical Failure
2026-04-20,Plant C,M-02,1.116891552758188,Operator Issue
2026-04-20,Plant C,M-03,1.2030780643727679,Material Shortage
2026-04-20,Plant C,M-03,0.41596025767267786,Maintenance
2026-04-20,Plant C,M-03,0.7759725573635716,Maintenance
2026-04-20,Plant C,M-04,1.6298756146143651,Electrical Failure
2026-04-20,Plant C,M-04,1.1815032106975256,Electrical Failure
2026-04-20,Plant C,M-04,1.9684045903413288,Changeover
2026-04-20,Plant C,M-05,1.0754521006724689,Electrical Failure
2026-04-20,Plant C,M-05,0.5685725266714319,Maintenance
2026-04-20,Plant C,M-05,2.181905842371444,Material Shortage
2026-04-21,Plant A,M-01,0.2561739997934365,Operator Issue
2026-04-21,Plant A,M-01,0.5033799293814005,Operator Issue
2026-04-21,Plant A,M-01,2.6638037013021507,Mechanical Failure
2026-04-21,Plant A,M-02,1.1745736552239237,Maintenance
2026-04-21,Plant A,M-02,2.6716698965700636,Material Shortage
2026-04-21,Plant A,M-02,1.5877612784033415,Changeover
2026-04-21,Plant A,M-03,2.1672510361086585,Maintenance
2026-04-21,Plant A,M-03,2.5954787632382805,Material Shortage
2026-04-21,Plant A,M-03,2.6414526136444128,Changeover
2026-04-21,Plant A,M-04,3.1736962585831856,Maintenance
2026-04-21,Plant A,M-04,1.9099355491946006,Maintenance
2026-04-21,Plant A,M-04,2.2921036579724667,Maintenance
2026-04-21,Plant A,M-05,2.66623192786365,Maintenance
2026-04-21,Plant A,M-05,1.2805560703899448,Electrical Failure
2026-04-21,Plant A,M-05,2.512274379424532,Maintenance
2026-04-21,Plant B,M-01,0.5337694828992423,Maintenance
2026-04-21,Plant B,M-01,0.2184256512373637,Mechanical Failure
2026-04-21,Plant B,M-01,0.8126623687858214,Electrical Failure
2026-04-21,Plant B,M-02,0.7729179366043455,Maintenance
2026-04-21,Plant B,M-02,3.3925985983670133,Maintenance
2026-04-21,Plant B,M-02,3.3799546147410027,Material Shortage
2026-04-21,Plant B,M-03,1.0644722167904082,Electrical Failure
2026-04-21,Plant B,M-03,1.9653997207810665,Electrical Failure
2026-04-21,Plant B,M-03,2.915877002967299,Maintenance
2026-04-21,Plant B,M-04,5.551683101566452,Electrical Failure
2026-04-21,Plant B,M-04,5.5537637834114975,Operator Issue
2026-04-21,Plant B,M-04,7.266258784125303,Mechanical Failure
2026-04-21,Plant B,M-05,2.5033684533889136,Changeover
2026-04-21,Plant B,M-05,0.2099262698503806,Changeover
2026-04-21,Plant B,M-05,1.6876401063318094,Operator Issue
2026-04-21,Plant C,M-01,0.2872516141439132,Mechanical Failure
2026-04-21,Plant C,M-01,2.6142229491341555,Maintenance
2026-04-21,Plant C,M-01,3.329460355995731,Mechanical Failure
2026-04-21,Plant C,M-02,2.912076599733692,Mechanical Failure
2026-04-21,Plant C,M-02,1.9803275314941815,Operator Issue
2026-04-21,Plant C,M-02,3.4236614397822893,Changeover
2026-04-21,Plant C,M-03,1.992538245774109,Operator Issue
2026-04-21,Plant C,M-03,1.8968556855643999,Mechanical Failure
2026-04-21,Plant C,M-03,0.22313264522420237,Electrical Failure
2026-04-21,Plant C,M-04,2.871150754996504,Changeover
2026-04-21,Plant C,M-04,3.4230325390767375,Material Shortage
2026-04-21,Plant C,M-04,1.2311207804122846,Electrical Failure
2026-04-21,Plant C,M-05,2.9443371151847684,Maintenance
2026-04-21,Plant C,M-05,0.20172386831012057,Changeover
2026-04-21,Plant C,M-05,0.8076503835737603,Maintenance
2026-04-22,Plant A,M-01,3.496590794476514,Electrical Failure
2026-04-22,Plant A,M-01,2.5555736512352243,Mechanical Failure
2026-04-22,Plant A,M-01,3.312811132539806,Changeover
2026-04-22,Plant A,M-02,2.150034228072826,Mechanical Failure
2026-04-22,Plant A,M-02,3.4749817162144803,Operator Issue
2026-04-22,Plant A,M-02,2.1169863112413503,Changeover
2026-04-22,Plant A,M-03,2.0088358992037687,Electrical Failure
2026-04-22,Plant A,M-03,1.4116252045265003,Operator Issue
2026-04-22,Plant A,M-03,2.7398416307521085,Operator Issue
2026-04-22,Plant A,M-04,3.3783297011404008,Electrical Failure
2026-04-22,Plant A,M-04,2.517804837041732,Operator Issue
2026-04-22,Plant A,M-04,3.2649075462734456,Electrical Failure
2026-04-22,Plant A,M-05,3.233505762657708,Material Shortage
2026-04-22,Plant A,M-05,2.586864008680072,Operator Issue
2026-04-22,Plant A,M-05,2.4281589104651817,Electrical Failure
2026-04-22,Plant B,M-01,3.3661247296942407,Changeover
2026-04-22,Plant B,M-01,2.187851306029086,Material Shortage
2026-04-22,Plant B,M-01,0.24983927148099022,Maintenance
2026-04-22,Plant B,M-02,0.24152215133507912,Changeover
2026-04-22,Plant B,M-02,0.4418509102441401,Operator Issue
2026-04-22,Plant B,M-02,1.96699451262637,Operator Issue
2026-04-22,Plant B,M-03,1.2100209994656654,Operator Issue
2026-04-22,Plant B,M-03,2.906992248522932,Mechanical Failure
2026-04-22,Plant B,M-03,1.3546584226367036,Changeover
2026-04-22,Plant B,M-04,6.087911492075635,Mechanical Failure
2026-04-22,Plant B,M-04,7.321548462575619,Mechanical Failure
2026-04-22,Plant B,M-04,6.065895472402819,Electrical Failure
2026-04-22,Plant B,M-05,3.0563591961956154,Material Shortage
2026-04-22,Plant B,M-05,3.373724063485947,Material Shortage
2026-04-22,Plant B,M-05,2.322163968637329,Operator Issue
2026-04-22,Plant C,M-01,3.037672938264433,Maintenance
2026-04-22,Plant C,M-01,3.038151140719623,Changeover
2026-04-22,Plant C,M-01,3.109631585306121,Changeover
2026-04-22,Plant C,M-02,1.2196099381908438,Operator Issue
2026-04-22,Plant C,M-02,0.6568023366759024,Operator Issue
2026-04-22,Plant C,M-02,3.169036231824655,Material Shortage
2026-04-22,Plant C,M-03,3.2387674226478653,Maintenance
2026-04-22,Plant C,M-03,0.3453155323894098,Changeover
2026-04-22,Plant C,M-03,1.3608474533193713,Operator Issue
2026-04-22,Plant C,M-04,2.0187824354378687,Mechanical Failure
2026-04-22,Plant C,M-04,3.1251486873883274,Changeover
2026-04-22,Plant C,M-04,1.0691519009303476,Operator Issue
2026-04-22,Plant C,M-05,2.48179452820703,Maintenance
2026-04-22,Plant C,M-05,3.0802207649435087,Operator Issue
2026-04-22,Plant C,M-05,2.046235725792858,Operator Issue
2026-04-23,Plant A,M-01,1.177078872775896,Operator Issue
2026-04-23,Plant A,M-01,1.2875073378798978,Mechanical Failure
2026-04-23,Plant A,M-01,0.8099377580552285,Mechanical Failure
2026-04-23,Plant A,M-02,0.8856120201455047,Mechanical Failure
2026-04-23,Plant A,M-02,0.6692763157179897,Material Shortage
2026-04-23,Plant A,M-02,1.4167744015414787,Material Shortage
2026-04-23,Plant A,M-03,3.4457876058476646,Operator Issue
2026-04-23,Plant A,M-03,3.081865795161038,Maintenance
2026-04-23,Plant A,M-03,2.566488808021706,Mechanical Failure
2026-04-23,Plant A,M-04,2.6408769611454046,Material Shortage
2026-04-23,Plant A,M-04,2.0984596226466663,Changeover
2026-04-23,Plant A,M-04,0.318429505114726,Material Shortage
2026-04-23,Plant A,M-05,0.3875871875653958,Mechanical Failure
2026-04-23,Plant A,M-05,0.6257706828874239,Material Shortage
2026-04-23,Plant A,M-05,3.3413983491852823,Electrical Failure
2026-04-23,Plant B,M-01,0.9882448035041533,Material Shortage
2026-04-23,Plant B,M-01,0.9041819928735007,Material Shortage
2026-04-23,Plant B,M-01,1.6335300407007025,Maintenance
2026-04-23,Plant B,M-02,0.5510406132936998,Mechanical Failure
2026-04-23,Plant B,M-02,2.2299477808509294,Material Shortage
2026-04-23,Plant B,M-02,0.9556059098655159,Material Shortage
2026-04-23,Plant B,M-03,0.5520696158646359,Maintenance
2026-04-23,Plant B,M-03,2.091484082891137,Changeover
2026-04-23,Plant B,M-03,3.142461192242865,Maintenance
2026-04-23,Plant B,M-04,5.902840385547185,Mechanical Failure
2026-04-23,Plant B,M-04,4.613886038276828,Electrical Failure
2026-04-23,Plant B,M-04,6.3353692693887,Changeover
2026-04-23,Plant B,M-05,0.717483495059807,Changeover
2026-04-23,Plant B,M-05,1.0078565444998833,Operator Issue
2026-04-23,Plant B,M-05,2.363234308306028,Maintenance
2026-04-23,Plant C,M-01,1.0148211065806971,Operator Issue
2026-04-23,Plant C,M-01,0.6191777899005522,Electrical Failure
2026-04-23,Plant C,M-01,1.4885624637148651,Operator Issue
2026-04-23,Plant C,M-02,1.910097688512811,Material Shortage
2026-04-23,Plant C,M-02,0.23331683243417423,Changeover
2026-04-23,Plant C,M-02,1.9614293053914795,Changeover
2026-04-23,Plant C,M-03,1.1485615033226808,Mechanical Failure
2026-04-23,Plant C,M-03,2.6183788691171164,Changeover
2026-04-23,Plant C,M-03,2.2126417355174834,Maintenance
2026-04-23,Plant C,M-04,1.2403633989185627,Electrical Failure
2026-04-23,Plant C,M-04,2.4008026433809677,Maintenance
2026-04-23,Plant C,M-04,1.6664076277234148,Operator Issue
2026-04-23,Plant C,M-05,2.691917633681053,Material Shortage
2026-04-23,Plant C,M-05,3.3343469011186544,Mechanical Failure
2026-04-23,Plant C,M-05,3.2761566342198054,Material Shortage
2026-04-24,Plant A,M-01,3.1338861759510843,Maintenance
2026-04-24,Plant A,M-01,3.1249977462338645,Electrical Failure
2026-04-24,Plant A,M-01,2.2505718159141943,Mechanical Failure
2026-04-24,Plant A,M-02,1.5952561110653654,Maintenance
2026-04-24,Plant A,M-02,0.5737647691869343,Material Shortage
2026-04-24,Plant A,M-02,3.1661749934960395,Material Shortage
2026-04-24,Plant A,M-03,1.8850322665702561,Operator Issue
2026-04-24,Plant A,M-03,0.516921479208569,Mechanical Failure
2026-04-24,Plant A,M-03,3.3172070489833847,Mechanical Failure
2026-04-24,Plant A,M-04,0.6714817558819641,Operator Issue
2026-04-24,Plant A,M-04,2.625970366645509,Maintenance
2026-04-24,Plant A,M-04,2.0920972839224747,Changeover
2026-04-24,Plant A,M-05,2.806297364780437,Maintenance
2026-04-24,Plant A,M-05,0.5145208991835424,Changeover
2026-04-24,Plant A,M-05,2.3036540855789145,Material Shortage
2026-04-24,Plant B,M-01,1.5706313213785192,Operator Issue
2026-04-24,Plant B,M-01,1.8273513358712348,Material Shortage
2026-04-24,Plant B,M-01,2.3588942084235085,Material Shortage
2026-04-24,Plant B,M-02,3.043964901682432,Mechanical Failure
2026-04-24,Plant B,M-02,3.104436384472402,Electrical Failure
2026-04-24,Plant B,M-02,0.7861103742077391,Operator Issue
2026-04-24,Plant B,M-03,3.3443693258664573,Electrical Failure
2026-04-24,Plant B,M-03,1.329396082354374,Material Shortage
2026-04-24,Plant B,M-03,0.7337153910326082,Mechanical Failure
2026-04-24,Plant B,M-04,7.723638746320551,Mechanical Failure
2026-04-24,Plant B,M-04,6.0751927513798805,Mechanical Failure
2026-04-24,Plant B,M-04,6.561651090868585,Mechanical Failure
2026-04-24,Plant B,M-05,1.6148396086555827,Changeover
2026-04-24,Plant B,M-05,0.6758434368974233,Material Shortage
2026-04-24,Plant B,M-05,0.4458581477600043,Operator Issue
2026-04-24,Plant C,M-01,0.3263721692042456,Mechanical Failure
2026-04-24,Plant C,M-01,0.7332435942996496,Operator Issue
2026-04-24,Plant C,M-01,2.708322730611937,Mechanical Failure
2026-04-24,Plant C,M-02,1.7589950289073317,Material Shortage
2026-04-24,Plant C,M-02,2.1065981546823305,Electrical Failure
2026-04-24,Plant C,M-02,3.2237141238574822,Electrical Failure
2026-04-24,Plant C,M-03,3.177944686519087,Maintenance
2026-04-24,Plant C,M-03,2.058161651562882,Electrical Failure
2026-04-24,Plant C,M-03,1.7468895310109236,Mechanical Failure
2026-04-24,Plant C,M-04,2.475675035453324,Changeover
2026-04-24,Plant C,M-04,1.2261910200843726,Operator Issue
2026-04-24,Plant C,M-04,2.4306233531196106,Maintenance
2026-04-24,Plant C,M-05,1.4928628643958612,Maintenance
2026-04-24,Plant C,M-05,1.676121643661259,Electrical Failure
2026-04-24,Plant C,M-05,1.1948021814455394,Changeover
2026-04-25,Plant A,M-01,2.0694733118196598,Operator Issue
2026-04-25,Plant A,M-01,1.1859714250485809,Material Shortage
2026-04-25,Plant A,M-01,3.396612725245864,Changeover
2026-04-25,Plant A,M-02,0.7343175025316537,Changeover
2026-04-25,Plant A,M-02,2.2758913394704483,Operator Issue
2026-04-25,Plant A,M-02,2.438848520899437,Electrical Failure
2026-04-25,Plant A,M-03,2.134826250499793,Electrical Failure
2026-04-25,Plant A,M-03,0.27161377551156707,Operator Issue
2026-04-25,Plant A,M-03,1.1823991518978347,Electrical Failure
2026-04-25,Plant A,M-04,0.8568028033620643,Material Shortage
2026-04-25,Plant A,M-04,1.6704824934042892,Electrical Failure
